L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,33.2556,1000,30.0701,53509.6675,962.2429,543.2007,419.6123,347.0396,1683.8151,24.9451,22.9708,7.4314,49.1965,24.3079,15.0471,51.4271,220.4592,1316.5003,1251.2225

L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,39.1889,1000,25.5175,45408.2728,816.5588,399.4424,320.7447,283.5122,1467.6595,37.1103,34.1912,15.2589,75.5388,36.7508,10.908,94.6731,482.8164,1549.8631,1489.9012
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.8405,1000,26.4267,47026.2383,845.654,466.3094,341.9912,329.2045,1380.6871,33.21,33.2463,10.5692,61.9566,32.6191,16.1276,72.8616,399.8109,1495.8197,1513.0851
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,37.5334,1000,26.643,47411.0805,852.5745,737.7686,733.4567,344.326,1794.7176,24.1793,20.251,8.7418,49.1157,23.6751,7.4101,59.4856,250.8118,1487.3261,1484.5044
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,33.1301,1000,30.1841,53712.4764,965.89,520.9544,399.6695,317.5067,1508.0609,25.2395,23.0845,7.8704,54.6264,24.5987,13.7895,54.7663,220.9685,1303.3797,1215.7

L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,40.2643,1000,24.8359,44195.3823,794.7479,453.967,358.3183,313.6408,1484.7941,36.3389,32.9285,14.2758,74.3773,35.8798,12.7868,91.9728,501.2167,1580.4734,1491.4779
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.7445,1000,26.4939,47145.8565,847.8051,403.1429,286.7081,313.9841,1358.558,35.1453,34.3991,11.0582,68.172,34.6284,16.3964,70.9237,380.3075,1492.6461,1474.7883
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,37.6353,1000,26.5708,47282.7441,850.2667,773.6166,780.787,325.186,1773.3334,22.8151,19.4512,8.3324,49.4309,22.3352,5.8238,56.6383,239.1907,1480.8849,1475.7275
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,33.3727,1000,29.9646,53321.9666,958.8676,531.5107,447.0595,320.0443,1751.0684,25.1526,23.1112,7.2831,48.1531,24.535,15.0948,51.6117,230.543,1311.2402,1257.4949
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,37.5088,1000,26.6604,47442.1269,853.1328,707.2529,725.8226,323.087,1383.5194,24.8026,21.5314,8.2336,49.1774,24.3571,7.694,58.5485,262.2553,1476.1343,1505.8502
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,34.3597,1000,29.1039,51790.3191,931.3246,567.257,418.5421,396.7495,2233.7505,25.3451,22.6369,8.4772,55.4407,24.6952,16.353,55.9654,227.3845,1352.9565,1249.2673
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,33.8474,1000,29.5444,52574.1701,945.4202,544.3474,410.3584,362.3482,1906.5271,25.3154,23.6649,8.0371,53.5198,24.6443,14.8239,54.4511,239.3495,1329.1248,1247.1546
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,35.9316,1000,27.8307,49524.6527,890.582,635.7823,521.7446,415.1926,2109.4842,24.7541,21.886,8.5502,52.7933,24.193,9.9733,56.7176,233.793,1403.1602,1359.105
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,33.6417,1000,29.725,52895.6234,951.2008,527.5823,422.1016,316.9336,1647.3365,25.7761,23.6726,7.9652,55.1123,24.9599,17.0095,52.9042,222.1817,1326.642,1262.9614
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,32.4777,1000,30.7903,54791.359,985.2911,483.5039,360.4718,311.322,1665.1815,25.592,23.7017,7.578,49.51,24.8292,16.641,50.4704,226.7604,1276.855,1209.3574

sweep 3:
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,39.3973,1000,25.3824,45167.963,812.2374,435.0375,350.4541,300.5614,1625.8169,36.273,33.5356,14.2197,77.3022,35.8534,13.9173,93.6057,473.3603,1559.4997,1464.2697
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,38.4239,1000,26.0255,46312.299,832.8155,493.3904,336.1272,346.5315,1408.3092,32.9634,31.5547,11.1921,64.8873,32.2748,17.3225,70.6351,357.146,1515.2568,1530.0358
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,38.4506,1000,26.0074,46280.0592,832.2358,703.7943,703.5746,309.8898,1510.0319,25.9501,22.5309,8.5074,51.178,25.3276,10.8047,61.7162,266.0942,1508.2482,1549.7418
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,32.6139,1000,30.6618,54562.642,981.1781,491.6413,369.3774,325.7104,1673.0335,25.6707,23.8031,7.8499,53.8633,24.9164,18.643,52.958,241.3396,1287.4339,1192.5799

L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.8957,1000,25.7098,45750.5387,822.7136,448.0759,366.3169,305.6101,1961.0778,35.0505,32.6905,13.4898,77.7237,34.5914,13.8176,85.7384,471.8607,1534.6404,1471.7935
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.6422,1000,26.5659,47273.9864,850.1092,422.8007,306.5394,316.0484,1398.158,34.2058,33.1896,10.684,64.7747,33.6208,17.8466,66.0131,348.9133,1483.1797,1450.4502
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,38.269,1000,26.1308,46499.7049,836.1856,746.0387,749.7858,345.0508,1780.9981,24.556,21.2303,8.746,53.9918,24.0108,8.3351,57.6096,228.3128,1507.2734,1470.2768
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,33.2383,1000,30.0857,53537.5235,962.7438,513.8101,396.3668,329.7319,1647.1568,25.6459,23.542,8.3234,57.4793,24.8896,16.8063,54.7121,225.48,1308.8343,1190.9381
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,10,1.2401,10,8.0637,14360.7322,258.04,625.6579,664.3145,156.3618,772.5722,14.397,14.4487,0.7668,15.2227,14.2707,2.0203,20.7192,52.0759,1071.964,1112.18
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,10,0.9983,10,10.017,17839.3632,320.5456,440.5495,477.9887,88.839,539.5877,15.6736,14.7395,2.1427,20.0503,15.6066,1.3577,26.1647,53.4366,926.432,918.4922
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,10,1.0278,10,9.7298,17327.8692,311.3548,483.7191,573.6121,137.5718,578.5475,14.2808,13.9773,1.4548,17.8343,14.2282,1.8307,22.8598,51.6229,926.424,1009.8496
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,10,1.0494,10,9.529,16970.2076,304.9282,489.8582,508.2761,83.3498,586.0459,15.9297,15.1579,2.5136,20.8208,15.8396,0.6959,26.4086,51.8363,983.6775,1014.069
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,10,1.74,10,5.7473,10235.3199,183.9128,1109.5351,1183.0086,269.4126,1226.0972,20.137,17.6293,8.7553,43.7746,19.8549,1.5026,54.893,51.6838,1733.7836,1735.0473
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,48.3798,1000,20.6698,36781.8406,661.4331,1061.3862,917.6631,563.6983,2665.3635,27.1454,23.6977,13.0618,73.2983,26.4439,14.0995,72.1573,223.6209,1902.8929,1638.2055

3/27:
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,46.6136,1000,21.453,38175.511,686.4949,991.7822,812.7337,548.1184,2807.1961,27.2942,23.3398,12.1658,72.2702,26.6847,12.5512,69.0465,245.4785,1837.9035,1591.8365
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,33.2199,1000,30.1024,53567.1768,963.2771,549.6142,368.8844,428.4433,1811.3858,24.51,23.064,7.3644,56.4472,23.848,15.3461,48.6894,198.7986,1309.4239,1171.3237
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,fake,32,20,False,10000,200,12.0982,200,16.5313,29471.8199,529.0028,405.7997,373.209,209.7163,938.4351,24.747,22.8384,8.4572,42.3605,24.5348,2.1616,56.6372,283.6319,1172.9566,1174.7839
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,fake,32,20,False,10000,200,24.19,200,8.2679,14739.862,264.5723,1636.2367,1675.8557,531.0699,2213.6199,25.0749,21.3417,13.6293,76.2765,24.4832,4.1838,82.4323,55.9755,2413.559,2479.694
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,1,True,serve-long-conversations_4-gpu_40-concurrency,fake,32,20,False,10000,200,23.8781,200,8.3759,14932.4052,268.0284,1600.5531,1662.2276,540.8484,2212.6153,25.2302,21.2555,13.2195,76.7871,24.6925,4.2611,80.5813,58.2848,2382.6901,2451.9472
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,1,True,serve-long-conversations_4-gpu_40-concurrency,fake,32,20,False,10000,200,23.7398,200,8.4247,15019.375,269.5894,1576.3815,1607.6179,526.6988,2185.4679,25.5374,21.424,13.6663,74.2555,25.0017,3.8723,83.2204,59.8563,2368.0414,2418.5029
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,1,True,serve-long-conversations_4-gpu_40-concurrency,fake,32,20,False,10000,200,24.0235,200,8.3252,14842.0271,266.4061,1616.5132,1668.5472,505.1659,2181.3006,25.1653,21.4062,13.6268,72.0608,24.6432,4.4219,82.5906,56.6281,2396.6383,2471.4777
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,1,True,serve-long-conversations_4-gpu_40-concurrency,fake,32,20,False,10000,200,44.0422,200,4.5411,8095.8045,145.3152,1625.2368,1620.5602,507.7703,2195.378,24.8171,21.4453,13.3642,74.7149,24.2987,4.006,81.5862,58.8513,2394.5666,2449.9766
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,1,True,serve-long-conversations_4-gpu_40-concurrency,fake,32,20,False,10000,200,44.239,200,4.5209,8059.7876,144.6687,3546.5122,1713.385,5882.3849,21919.4525,24.6893,21.4763,13.2226,76.4538,24.158,4.6531,79.6002,56.7596,4311.8809,2491.1211
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,1,True,serve-long-conversations_4-gpu_40-concurrency,fake,32,20,False,10000,200,23.9982,200,8.334,14857.6472,266.6865,1594.6468,1667.5263,536.0723,2202.9422,25.8166,21.5216,13.9778,74.8235,25.3045,4.0211,87.2465,57.2188,2394.9622,2465.5529
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,1,True,serve-long-conversations_4-gpu_40-concurrency,fake,32,20,False,10000,200,24.2631,200,8.243,14695.4264,263.7747,1663.4644,1707.9865,504.5126,2278.0251,24.4317,21.3452,13.0155,76.6275,23.8583,5.2533,78.5159,57.0818,2420.8484,2501.2132
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,1,True,serve-long-conversations_4-gpu_40-concurrency,fake,32,20,False,10000,200,23.9108,200,8.3644,14911.9936,267.662,1218.5735,1469.1719,560.5409,1810.0841,35.6193,27.2707,18.1318,80.338,35.1505,6.4698,121.1649,221.3088,2322.7725,2345.0626
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,1,True,serve-long-conversations_4-gpu_40-concurrency,fake,32,20,False,10000,200,39.4196,200,5.0736,9045.1714,162.3558,237.0039,164.9753,153.1407,664.0511,31.6516,26.5855,16.1156,79.8379,31.5374,1.0485,87.06,302.2272,1218.2039,1055.4349
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,1,True,serve-long-conversations_4-gpu_40-concurrency,fake,32,20,False,10000,200,28.4241,200,7.0363,12544.1924,225.1613,331.9384,235.6226,237.1817,969.6157,43.4682,41.8573,16.9509,81.0995,43.2705,3.7656,114.4304,523.5131,1679.454,1558.051
