request_id,before_calling_prefix_match_timestamp,received_by_prefix_match_timestamp,completed_prefix_match_timestamp,after_calling_prefix_match_timestamp,before_calling_insert_timestamp,after_calling_insert_timestamp,received_by_insert_timestamp,completed_insert_timestamp,prefix_match_client_to_server_duration,prefix_match_processing_duration,prefix_match_server_to_client_duration,prefix_match_total_duration,insert_client_to_server_duration,insert_processing_duration,insert_server_to_client_duration,insert_total_duration,total_request_time_duration
1133,1744654980.3182437,1744654980.328543,1744654980.3291469,1744654980.3413858,1744654980.3420365,1744654980.3484387,1744654980.3545823,1744654980.3553238,0.004959583282470703,0.0004799365997314453,0.0061457157135009766,0.011585235595703125,0.01254582405090332,0.0007414817810058594,-0.006885051727294922,0.006402254104614258,0.018790721893310547
1134,1744654980.476464,1744654980.4869592,1744654980.487522,1744654980.4912703,1744654980.493898,1744654980.499094,1744654980.510612,1744654980.5112526,0.0182497501373291,0.0008928775787353516,0.01637554168701172,0.03551816940307617,0.016714096069335938,0.0006406307220458984,-0.012158632278442383,0.005196094512939453,0.03964090347290039
1135,1744654980.5018606,1744654980.5124094,1744654980.5133011,1744654980.5220995,1744654980.5227842,1744654980.529056,1744654980.5359967,1744654980.536736,0.009491920471191406,0.00042891502380371094,0.03260183334350586,0.04252266883850098,0.013212442398071289,0.0007393360137939453,-0.007679939270019531,0.006271839141845703,0.050075531005859375
1136,1744654980.5599282,1744654980.572967,1744654980.5736208,1744654980.593018,1744654980.595159,1744654980.598162,1744654980.6049652,1744654980.6055589,0.007681608200073242,0.0003972053527832031,0.004935741424560547,0.013014554977416992,0.009806156158447266,0.0005936622619628906,-0.0073969364166259766,0.0030028820037841797,0.023180246353149414
1138,1744654980.724335,1744654980.737738,1744654980.7383711,1744654980.7461877,1744654980.74816,1744654980.7519212,1744654980.754457,1744654980.7550502,0.00800943374633789,0.0003535747528076172,0.032309770584106445,0.04067277908325195,0.006297111511230469,0.0005931854248046875,-0.0031290054321289062,0.00376129150390625,0.04395008087158203
1139,1744654980.7550166,1744654980.759423,1744654980.75994,1744654980.768015,1744654980.7704153,1744654980.7761436,1744654980.7809484,1744654980.781477,0.013086795806884766,0.00042748451232910156,0.030012845993041992,0.04352712631225586,0.01053309440612793,0.0005285739898681641,-0.005333423614501953,0.005728244781494141,0.06004691123962402
1140,1744654980.7957118,1744654980.8006713,1744654980.8011513,1744654980.807297,1744654980.8086736,1744654980.8145025,1744654980.834787,1744654980.8352435,0.006786823272705078,0.000469207763671875,0.005569934844970703,0.012825965881347656,0.026113271713256836,0.0004565715789794922,-0.020740985870361328,0.005828857421875,0.01780104637145996
1141,1744654980.8179517,1744654980.8362014,1744654980.8370943,1744654980.8534698,1744654980.8547537,1744654980.8575926,1744654980.861067,1744654980.861513,0.01483297348022461,0.00046706199645996094,0.046758413314819336,0.062058448791503906,0.006313323974609375,0.0004458427429199219,-0.003920316696166992,0.0028388500213623047,0.07000541687011719
1142,1744654980.912252,1744654980.9217439,1744654980.9221728,1744654980.9547746,1744654980.9568088,1744654980.9623275,1744654980.977849,1744654980.9783893,0.013245582580566406,0.0005044937133789062,0.015761613845825195,0.029511690139770508,0.02104020118713379,0.0005402565002441406,-0.016061782836914062,0.005518674850463867,0.036589860916137695
1145,1744654981.0412524,1744654981.048934,1744654981.0493312,1744654981.054267,1744654981.0572941,1744654981.0644326,1744654981.0761776,1744654981.0765824,0.012759685516357422,0.00039267539978027344,0.017435550689697266,0.03058791160583496,0.018883466720581055,0.0004048347473144531,-0.012149810791015625,0.007138490676879883,0.0368037223815918
1146,1744654981.1532526,1744654981.161262,1744654981.1616156,1744654981.1939254,1744654981.1941705,1744654981.1972027,1744654981.2095606,1744654981.2099643,0.008344888687133789,0.00046253204345703125,0.0051686763763427734,0.013976097106933594,0.015390157699584961,0.0004036426544189453,-0.012761592864990234,0.003032207489013672,0.019927024841308594
1147,1744654981.172485,1744654981.185572,1744654981.1859994,1744654981.2160122,1744654981.217294,1744654981.232532,1744654981.2402816,1744654981.2407236,0.23929405212402344,0.0005288124084472656,0.059462547302246094,0.2992854118347168,0.02298760414123535,0.0004420280456542969,-0.008191585540771484,0.015238046646118164,0.3078882694244385
1150,1744654981.2574747,1744654981.2642615,1744654981.2647307,1744654981.2703006,1744654981.2712326,1744654981.2752757,1744654981.2782288,1744654981.2787554,0.023108959197998047,0.0006365776062011719,0.03520774841308594,0.058953285217285156,0.00699615478515625,0.0005266666412353516,-0.0034797191619873047,0.004043102264404297,0.06934094429016113
1151,1744654981.4009664,1744654981.4157994,1744654981.4162664,1744654981.4630249,1744654981.4642577,1744654981.4709718,1744654981.4945822,1744654981.4953315,0.01345062255859375,0.0004143714904785156,0.02982354164123535,0.04368853569030762,0.030324459075927734,0.0007493495941162109,-0.024359703063964844,0.0067141056060791016,0.04912853240966797
1155,1744654981.482745,1744654981.4959905,1744654981.496495,1744654981.5122566,1744654981.5137038,1744654981.5193348,1744654981.5247107,1744654981.5252411,0.003647327423095703,0.00040268898010253906,0.009071826934814453,0.013121843338012695,0.011006832122802734,0.0005304813385009766,-0.005906343460083008,0.005630970001220703,0.017912626266479492
1156,1744654981.5722463,1744654981.585006,1744654981.5853987,1744654981.6028342,1744654981.6036808,1744654981.60905,1744654981.6122324,1744654981.612659,0.03331732749938965,0.0008771419525146484,0.022624731063842773,0.05681920051574707,0.008551597595214844,0.0004265308380126953,-0.0036089420318603516,0.0053691864013671875,0.06231093406677246
1157,1744654981.6535263,1744654981.6618712,1744654981.6623337,1744654981.6675024,1744654981.6685607,1744654981.6734533,1744654981.6760836,1744654981.6767147,0.02154254913330078,0.00042366981506347656,0.02800154685974121,0.04996776580810547,0.0075228214263916016,0.0006310939788818359,-0.0032613277435302734,0.004892587661743164,0.06363773345947266
1158,1744654981.7911386,1744654982.0304327,1744654982.0309615,1744654982.090424,1744654982.0920208,1744654982.099027,1744654982.111995,1744654982.1124291,0.008172988891601562,0.0005066394805908203,0.017395734786987305,0.026075363159179688,0.019974231719970703,0.0004341602325439453,-0.013402223587036133,0.007006168365478516,0.03396344184875488
1159,1744654982.0657575,1744654982.0888665,1744654982.089503,1744654982.1247108,1744654982.1287298,1744654982.1350985,1744654982.1410408,1744654982.1416817,0.010807037353515625,0.0003364086151123047,0.03374648094177246,0.04488992691040039,0.012310981750488281,0.000640869140625,-0.006583213806152344,0.0063686370849609375,0.0522160530090332
1160,1744654982.1024299,1744654982.1158805,1744654982.1162949,1744654982.1461184,1744654982.1470792,1744654982.1515584,1744654982.160027,1744654982.1605031,0.012620925903320312,0.00040268898010253906,0.03736400604248047,0.05038762092590332,0.012947797775268555,0.0004761219024658203,-0.00894474983215332,0.004479169845581055,0.05841398239135742
1162,1744654982.3608778,1744654982.364525,1744654982.3649278,1744654982.3739996,1744654982.3753226,1744654982.3787904,1744654982.389179,1744654982.3897166,0.007873058319091797,0.00045418739318847656,0.029751062393188477,0.03807830810546875,0.01385641098022461,0.0005376338958740234,-0.010926246643066406,0.0034677982330322266,0.04282784461975098
1164,1744654982.4155757,1744654982.448893,1744654982.4497702,1744654982.472395,1744654982.4739485,1744654982.4778867,1744654982.5097313,1744654982.5101984,0.008164167404174805,0.0006859302520751953,0.010404825210571289,0.01925492286682129,0.035782814025878906,0.00046706199645996094,-0.03231167793273926,0.003938198089599609,0.02834343910217285
1165,1744654982.4296184,1744654982.451161,1744654982.4515846,1744654982.4795861,1744654982.4810925,1744654982.493256,1744654982.5103962,1744654982.5108316,0.005117177963256836,0.0003256797790527344,0.02007889747619629,0.02552175521850586,0.029303789138793945,0.0004353523254394531,-0.017575502395629883,0.012163639068603516,0.03168058395385742
1168,1744654982.5472918,1744654982.5554647,1744654982.5559714,1744654982.573367,1744654982.57523,1744654982.5812552,1744654982.585545,1744654982.5860302,0.007386684417724609,0.0005521774291992188,0.0028481483459472656,0.010787010192871094,0.010315179824829102,0.0004851818084716797,-0.004775047302246094,0.0060253143310546875,0.016795873641967773
1170,1744654982.5982504,1744654982.6090574,1744654982.6093938,1744654982.6431403,1744654982.644896,1744654982.6504664,1744654982.6660373,1744654982.6664915,0.006808042526245117,0.0007958412170410156,0.01971602439880371,0.027319908142089844,0.02114129066467285,0.00045418739318847656,-0.016025066375732422,0.005570411682128906,0.032396554946899414
1171,1744654982.6273155,1744654982.6399364,1744654982.6403391,1744654982.6777031,1744654982.680972,1744654982.6857295,1744654982.6922476,1744654982.692664,0.0037157535552978516,0.0004925727844238281,0.008838653564453125,0.013046979904174805,0.011275529861450195,0.0004162788391113281,-0.006934404373168945,0.004757404327392578,0.020360708236694336
1172,1744654982.6640735,1744654982.6719465,1744654982.6724007,1744654982.7021518,1744654982.702763,1744654982.7069013,1744654982.7144878,1744654982.7149992,0.00603032112121582,0.0004029273986816406,0.02186727523803711,0.02830052375793457,0.011724710464477539,0.0005114078521728516,-0.00809788703918457,0.00413823127746582,0.03220033645629883
1175,1744654982.7113588,1744654982.719523,1744654982.720209,1744654982.7306137,1744654982.7334397,1744654982.7397022,1744654982.7495606,1744654982.7503915,0.013502120971679688,0.001001119613647461,0.022785663604736328,0.03728890419006348,0.01612091064453125,0.0008308887481689453,-0.010689258575439453,0.006262540817260742,0.04319453239440918
1176,1744654982.753495,1744654982.7586122,1744654982.7589378,1744654982.7790167,1744654982.7808707,1744654982.7851756,1744654982.7918952,1744654982.7922835,0.00482940673828125,0.0005993843078613281,0.0040891170501708984,0.009517908096313477,0.01102447509765625,0.0003883838653564453,-0.007107973098754883,0.0043048858642578125,0.019552230834960938
1178,1744654982.8033419,1744654982.8107285,1744654982.8112807,1744654982.8141289,1744654982.8150976,1744654982.8201377,1744654982.8345115,1744654982.8350756,0.008948564529418945,0.0007491111755371094,0.01719951629638672,0.026897192001342773,0.01941394805908203,0.0005640983581542969,-0.014937877655029297,0.005040168762207031,0.03113532066345215
1179,1744654982.8352592,1744654982.8420672,1744654982.842863,1744654982.862579,1744654982.8633766,1744654982.8676558,1744654982.8720756,1744654982.8726676,0.010589838027954102,0.0006129741668701172,0.012175559997558594,0.023378372192382812,0.00869894027709961,0.0005919933319091797,-0.005011796951293945,0.004279136657714844,0.02886343002319336
1181,1744654982.8710122,1744654982.874728,1744654982.8752205,1744654982.8840592,1744654982.8849378,1744654982.891373,1744654982.894582,1744654982.8950377,0.00839996337890625,0.00047016143798828125,0.005980253219604492,0.014850378036499023,0.009644269943237305,0.00045561790466308594,-0.003664731979370117,0.0064351558685302734,0.022455215454101562
1182,1744654982.9376569,1744654982.9436872,1744654982.9440901,1744654982.9659574,1744654982.9670372,1744654982.9698572,1744654982.9796734,1744654982.9800963,0.010006904602050781,0.0006976127624511719,0.014494657516479492,0.025199174880981445,0.012636184692382812,0.0004229545593261719,-0.010239124298095703,0.0028200149536132812,0.030191898345947266
1183,1744654982.9505367,1744654982.9640388,1744654982.96504,1744654982.9878256,1744654982.9890373,1744654982.9937313,1744654983.0042415,1744654983.004825,0.008398771286010742,0.0004146099090576172,0.008188009262084961,0.01700139045715332,0.015204191207885742,0.000583648681640625,-0.011093854904174805,0.0046939849853515625,0.0238497257232666
1185,1744654983.1138506,1744654983.11868,1744654983.1192794,1744654983.1233685,1744654983.1260161,1744654983.1334028,1744654983.1401048,1744654983.1406748,0.012970447540283203,0.0005269050598144531,0.02774357795715332,0.04124093055725098,0.014088630676269531,0.0005700588226318359,-0.007272005081176758,0.007386684417724609,0.04671311378479004
1186,1744654983.2571828,1744654983.2661314,1744654983.2668805,1744654983.28408,1744654983.2848825,1744654983.2883182,1744654983.2987168,1744654983.2995343,0.010515928268432617,0.0005528926849365234,0.03115987777709961,0.04222869873046875,0.013834238052368164,0.0008175373077392578,-0.011216163635253906,0.0034356117248535156,0.04524731636047363
1188,1744654983.2928443,1744654983.3034341,1744654983.304047,1744654983.3162227,1744654983.3179543,1744654983.3217077,1744654983.326563,1744654983.327067,0.015075206756591797,0.0005350112915039062,0.008054494857788086,0.02366471290588379,0.008608579635620117,0.0005040168762207031,-0.005359172821044922,0.0037534236907958984,0.02766275405883789
1189,1744654983.3490632,1744654983.3574631,1744654983.3579333,1744654983.3639135,1744654983.366622,1744654983.3715184,1744654983.382514,1744654983.3830824,0.0068912506103515625,0.00043272972106933594,0.0054361820220947266,0.012760162353515625,0.01589202880859375,0.000568389892578125,-0.011564016342163086,0.004896402359008789,0.01942133903503418
1190,1744654983.3733342,1744654983.383341,1744654983.3840387,1744654983.3985333,1744654983.3998773,1744654983.403526,1744654983.4120343,1744654983.4126394,0.005771160125732422,0.0003948211669921875,0.00834345817565918,0.014509439468383789,0.012156963348388672,0.0006051063537597656,-0.009113311767578125,0.0036487579345703125,0.02061009407043457
1191,1744654983.4137268,1744654983.4221256,1744654983.4225402,1744654983.4307282,1744654983.431909,1744654983.4375765,1744654983.4422448,1744654983.4427507,0.0061910152435302734,0.0006940364837646484,0.007773160934448242,0.014658212661743164,0.010335683822631836,0.0005059242248535156,-0.005174160003662109,0.005667448043823242,0.02227783203125
1192,1744654983.4668362,1744654983.4798067,1744654983.4803336,1744654983.5080771,1744654983.510004,1744654983.5135493,1744654983.530238,1744654983.5307693,0.004721403121948242,0.0004334449768066406,0.0043828487396240234,0.009537696838378906,0.020233869552612305,0.0005314350128173828,-0.017220020294189453,0.0035452842712402344,0.014659643173217773
1194,1744654983.4938574,1744654983.5043733,1744654983.5049262,1744654983.536086,1744654983.5366771,1744654983.5391047,1744654983.5419192,1744654983.542352,0.00426936149597168,0.00041985511779785156,0.009810686111450195,0.014499902725219727,0.005242109298706055,0.00043272972106933594,-0.0032472610473632812,0.0024275779724121094,0.020169734954833984
1195,1744654983.5196104,1744654983.5346856,1744654983.5352206,1744654983.543275,1744654983.543606,1744654983.5472732,1744654983.553008,1744654983.5535688,0.008770227432250977,0.0005788803100585938,0.005846977233886719,0.015196084976196289,0.009402036666870117,0.000560760498046875,-0.006295680999755859,0.003667116165161133,0.02871394157409668
1197,1744654983.680182,1744654983.6870732,1744654983.687506,1744654983.6929421,1744654983.6963546,1744654983.6996033,1744654983.7067783,1744654983.707234,0.00905466079711914,0.0003941059112548828,0.008429288864135742,0.017878055572509766,0.010423660278320312,0.00045561790466308594,-0.007630586624145508,0.0032486915588378906,0.022929668426513672
1198,1744654983.718254,1744654983.7240252,1744654983.72442,1744654983.7327635,1744654983.7330954,1744654983.7388642,1744654983.7448988,1744654983.745372,0.008780717849731445,0.0004143714904785156,0.0050160884857177734,0.014211177825927734,0.011803388595581055,0.00047326087951660156,-0.00650787353515625,0.005768775939941406,0.02324652671813965
1199,1744654983.7598786,1744654983.7660697,1744654983.7667637,1744654983.7745368,1744654983.7756996,1744654983.7821565,1744654983.7886088,1744654983.7891338,0.010231971740722656,0.000652313232421875,0.025690555572509766,0.0365748405456543,0.012909173965454102,0.0005249977111816406,-0.0069773197174072266,0.006456851959228516,0.041118621826171875
1200,1744654983.792781,1744654983.7975025,1744654983.797936,1744654983.8023188,1744654983.8032236,1744654983.8074408,1744654983.814559,1744654983.8150113,0.006921529769897461,0.0005764961242675781,0.020801782608032227,0.028299808502197266,0.011335372924804688,0.00045228004455566406,-0.007570505142211914,0.0042171478271484375,0.037126779556274414
1201,1744654983.9633708,1744654983.9676402,1744654983.96806,1744654983.9778707,1744654983.9787102,1744654983.9835405,1744654983.9890912,1744654983.9894884,0.004767656326293945,0.0006992816925048828,0.0028541088104248047,0.008321046829223633,0.010380983352661133,0.0003972053527832031,-0.00594782829284668,0.004830360412597656,0.016073942184448242
1202,1744654984.0884445,1744654984.0972147,1744654984.0977936,1744654984.1036406,1744654984.1057777,1744654984.1171584,1744654984.1235785,1744654984.124143,0.007934093475341797,0.0003352165222167969,0.004706382751464844,0.012975692749023438,0.01780080795288086,0.0005643367767333984,-0.0069844722747802734,0.011380672454833984,0.02086615562438965
1203,1744654984.1370363,1744654984.146091,1744654984.146485,1744654984.1549144,1744654984.1554236,1744654984.159966,1744654984.1678352,1744654984.1682258,0.012149572372436523,0.0004563331604003906,0.008154153823852539,0.020760059356689453,0.01241159439086914,0.0003905296325683594,-0.008259773254394531,0.004542350769042969,0.03248119354248047
1204,1744654984.1624675,1744654984.1712482,1744654984.1716626,1744654984.1766787,1744654984.1772292,1744654984.185714,1744654984.2003746,1744654984.2007296,0.009372711181640625,0.0005772113800048828,0.008423328399658203,0.01837325096130371,0.023145437240600586,0.00035500526428222656,-0.015015602111816406,0.008484840393066406,0.02488255500793457
1205,1744654984.1908693,1744654984.2011013,1744654984.2017536,1744654984.2274442,1744654984.228882,1744654984.231988,1744654984.2359247,1744654984.2363958,0.007898569107055664,0.0005667209625244141,0.012462377548217773,0.02092766761779785,0.007042646408081055,0.0004711151123046875,-0.0044078826904296875,0.0031058788299560547,0.029853343963623047
1206,1744654984.3586195,1744654984.365541,1744654984.3661175,1744654984.3869193,1744654984.3881247,1744654984.3957462,1744654984.3993838,1744654984.399876,0.005562782287597656,0.0004899501800537109,0.010065317153930664,0.01611804962158203,0.011259078979492188,0.0004923343658447266,-0.004129886627197266,0.0076215267181396484,0.026026487350463867
1208,1744654984.402414,1744654984.4071817,1744654984.407881,1744654984.4107351,1744654984.4122908,1744654984.418488,1744654984.4237838,1744654984.4243019,0.006325721740722656,0.00051116943359375,0.012107610702514648,0.018944501876831055,0.01149296760559082,0.0005180835723876953,-0.0058138370513916016,0.006197214126586914,0.024043560028076172
1209,1744654984.4560022,1744654984.4639363,1744654984.4642715,1744654984.468978,1744654984.469963,1744654984.4768684,1744654984.4799788,1744654984.4802985,0.020372629165649414,0.00036787986755371094,0.024923086166381836,0.04566359519958496,0.010015726089477539,0.0003197193145751953,-0.0034301280975341797,0.006905317306518555,0.05547022819519043
1210,1744654984.5933104,1744654984.60546,1744654984.6059163,1744654984.6140704,1744654984.6166081,1744654984.6257915,1744654984.6374578,1744654984.6378996,0.02484893798828125,0.0005636215209960938,0.01838064193725586,0.0437932014465332,0.02084970474243164,0.0004417896270751953,-0.012108087539672852,0.009183406829833984,0.04701638221740723
1211,1744654984.629885,1744654984.6392577,1744654984.639835,1744654984.6482582,1744654984.649448,1744654984.6547675,1744654984.6629548,1744654984.663559,0.013598203659057617,0.0005040168762207031,0.030699491500854492,0.04480171203613281,0.013506889343261719,0.0006041526794433594,-0.008791446685791016,0.0053195953369140625,0.04644894599914551
1212,1744654984.6891897,1744654984.6970882,1744654984.697655,1744654984.7101173,1744654984.7116888,1744654984.719043,1744654984.7231755,1744654984.7237113,0.015228033065795898,0.0005202293395996094,0.02356743812561035,0.03931570053100586,0.01148676872253418,0.0005357265472412109,-0.004668235778808594,0.007354259490966797,0.0439145565032959
1213,1744654984.7768812,1744654984.782444,1744654984.782934,1744654984.7929993,1744654984.7945464,1744654984.8029077,1744654984.8088214,1744654984.809236,0.01622629165649414,0.00044655799865722656,0.019779682159423828,0.036452531814575195,0.014275074005126953,0.0004146099090576172,-0.0063283443450927734,0.008361339569091797,0.0493319034576416
1214,1744654984.8819125,1744654984.8882382,1744654984.8887494,1744654984.900857,1744654984.9031155,1744654984.905956,1744654984.9119215,1744654984.9124029,0.00854945182800293,0.0003437995910644531,0.023238420486450195,0.03213167190551758,0.008805990219116211,0.0004813671112060547,-0.00644683837890625,0.0028405189514160156,0.04247307777404785
1215,1744654984.9928603,1744654985.013233,1744654985.0136008,1744654985.038524,1744654985.0415528,1744654985.0483305,1744654985.06078,1744654985.0611374,0.008233308792114258,0.000659942626953125,0.06315469741821289,0.07204794883728027,0.019227266311645508,0.0003573894500732422,-0.012806892395019531,0.006777763366699219,0.07515335083007812
1216,1744654985.0300395,1744654985.0548885,1744654985.055452,1744654985.0738328,1744654985.07445,1744654985.077056,1744654985.0951848,1744654985.0957494,0.013370275497436523,0.0006628036499023438,0.03549528121948242,0.04952836036682129,0.020734786987304688,0.0005645751953125,-0.01869344711303711,0.002605915069580078,0.05246233940124512
1217,1744654985.0549414,1744654985.0685396,1744654985.0690436,1744654985.0997431,1744654985.1005368,1744654985.1013904,1744654985.1167927,1744654985.117283,0.009873628616333008,0.0003769397735595703,0.02747488021850586,0.03772544860839844,0.016255855560302734,0.0004904270172119141,-0.015892744064331055,0.0008535385131835938,0.04547882080078125
1218,1744654985.0835915,1744654985.0988195,1744654985.0993397,1744654985.1229072,1744654985.1234767,1744654985.127506,1744654985.1385355,1744654985.139124,0.01173543930053711,0.0004703998565673828,0.006124973297119141,0.018330812454223633,0.015058755874633789,0.0005884170532226562,-0.011617898941040039,0.004029273986816406,0.022349119186401367
1219,1744654985.1051147,1744654985.121341,1744654985.1217875,1744654985.1415672,1744654985.143598,1744654985.1544466,1744654985.172326,1744654985.1728258,0.004623889923095703,0.0006225109100341797,0.010240793228149414,0.015487194061279297,0.028728008270263672,0.000499725341796875,-0.01837921142578125,0.010848522186279297,0.02548050880432129
1221,1744654985.1756663,1744654985.1842158,1744654985.1845596,1744654985.207798,1744654985.2105677,1744654985.2181394,1744654985.2283595,1744654985.2287948,0.02898716926574707,0.0006756782531738281,0.012958765029907227,0.042621612548828125,0.017791748046875,0.0004353523254394531,-0.010655403137207031,0.007571697235107422,0.047066688537597656
1223,1744654985.2618203,1744654985.2700536,1744654985.2707136,1744654985.3338683,1744654985.3344607,1744654985.3369737,1744654985.3492513,1744654985.3496616,0.017330646514892578,0.0005507469177246094,0.020532608032226562,0.03841400146484375,0.014790534973144531,0.00041031837463378906,-0.012687921524047852,0.0025129318237304688,0.04267716407775879
1226,1744654985.3116777,1744654985.325048,1744654985.3257108,1744654985.361206,1744654985.3619595,1744654985.36414,1744654985.3723505,1744654985.3729875,0.024825096130371094,0.0007431507110595703,0.036329030990600586,0.06189727783203125,0.010390996932983398,0.000637054443359375,-0.008847475051879883,0.0021805763244628906,0.0672447681427002
1228,1744654985.3402429,1744654985.3501165,1744654985.3504934,1744654985.3779683,1744654985.3824987,1744654985.3857217,1744654985.3920517,1744654985.3925037,0.006249904632568359,0.0005929470062255859,0.025267601013183594,0.03211045265197754,0.009552955627441406,0.0004520416259765625,-0.006782054901123047,0.003222942352294922,0.04165983200073242
1231,1744654985.3912241,1744654985.4029596,1744654985.40343,1744654985.409555,1744654985.4109278,1744654985.4135733,1744654985.417976,1744654985.4184468,0.021378278732299805,0.00045871734619140625,0.009134531021118164,0.030971527099609375,0.007048130035400391,0.00047087669372558594,-0.004873514175415039,0.0026454925537109375,0.03814554214477539
1232,1744654985.4760842,1744654985.4807081,1744654985.4813306,1744654985.4915714,1744654985.4924774,1744654985.5015647,1744654985.513394,1744654985.5139961,0.013652324676513672,0.0005252361297607422,0.014127969741821289,0.028305530548095703,0.02091670036315918,0.0006020069122314453,-0.01243138313293457,0.009087324142456055,0.032993316650390625
1233,1744654985.5229363,1744654985.5519235,1744654985.5525992,1744654985.565558,1744654985.5662954,1744654985.570003,1744654985.5743377,1744654985.5747423,0.004854679107666016,0.00048041343688964844,0.03050374984741211,0.03583884239196777,0.008042335510253906,0.00040459632873535156,-0.004739284515380859,0.0037076473236083984,0.040647268295288086
1234,1744654985.5373745,1744654985.5547051,1744654985.555256,1744654985.5757885,1744654985.5777113,1744654985.5800517,1744654985.5895345,1744654985.5901399,0.01812291145324707,0.0004954338073730469,0.017754316329956055,0.03637266159057617,0.011823177337646484,0.0006053447723388672,-0.010088205337524414,0.0023403167724609375,0.04315781593322754
1236,1744654985.6070497,1744654985.6318748,1744654985.632618,1744654985.668947,1744654985.6711311,1744654985.6742945,1744654985.6878655,1744654985.6886013,0.014017820358276367,0.0004131793975830078,0.0068206787109375,0.021251678466796875,0.01673436164855957,0.0007357597351074219,-0.014306783676147461,0.0031633377075195312,0.024092435836791992
1240,1744654985.7781842,1744654985.784434,1744654985.785027,1744654985.8102946,1744654985.8130567,1744654985.819844,1744654985.8270519,1744654985.8276253,0.009480953216552734,0.0005314350128173828,0.01178741455078125,0.021799802780151367,0.013995170593261719,0.0005733966827392578,-0.007781267166137695,0.006787300109863281,0.03012228012084961
1241,1744654985.8047457,1744654985.826124,1744654985.8265827,1744654985.8357172,1744654985.836913,1744654985.8428912,1744654985.8484843,1744654985.848939,0.01567530632019043,0.0005598068237304688,0.023911714553833008,0.040146827697753906,0.011571168899536133,0.0004546642303466797,-0.006047725677490234,0.005978107452392578,0.050505876541137695
1243,1744654985.8501592,1744654985.8638115,1744654985.8643367,1744654985.8784647,1744654985.8792415,1744654985.8831525,1744654985.8875337,1744654985.8881245,0.008852243423461914,0.0004730224609375,0.014557361602783203,0.023882627487182617,0.008292198181152344,0.0005908012390136719,-0.004971981048583984,0.003911018371582031,0.03637886047363281
1244,1744654985.9784079,1744654985.9832625,1744654985.983743,1744654986.0142467,1744654986.0157342,1744654986.0190551,1744654986.0259044,1744654986.0263782,0.006689548492431641,0.00047326087951660156,0.020174264907836914,0.027337074279785156,0.010170221328735352,0.0004737377166748047,-0.007323026657104492,0.003320932388305664,0.02981877326965332
1245,1744654985.9944656,1744654986.0125885,1744654986.013084,1744654986.0308383,1744654986.03155,1744654986.0376234,1744654986.043347,1744654986.043822,0.011948585510253906,0.0007572174072265625,0.031151533126831055,0.04385733604431152,0.011796951293945312,0.00047516822814941406,-0.0061986446380615234,0.006073474884033203,0.04883313179016113
1247,1744654986.0654893,1744654986.079507,1744654986.0799203,1744654986.086741,1744654986.0878778,1744654986.0895817,1744654986.0944023,1744654986.0947948,0.006423234939575195,0.0004937648773193359,0.003834247589111328,0.01075124740600586,0.006524562835693359,0.0003924369812011719,-0.005213022232055664,0.0017039775848388672,0.01648545265197754
1248,1744654986.2195349,1744654986.2290158,1744654986.2295473,1744654986.2413347,1744654986.2437458,1744654986.2496572,1744654986.2578974,1744654986.2583737,0.004610538482666016,0.0007104873657226562,0.00560760498046875,0.010928630828857422,0.014151573181152344,0.0004763603210449219,-0.008716583251953125,0.005911350250244141,0.021573781967163086
1249,1744654986.2555542,1744654986.2712295,1744654986.2717893,1744654986.295701,1744654986.2965977,1744654986.30606,1744654986.3107884,1744654986.3111827,0.010189056396484375,0.0006506443023681641,0.008083820343017578,0.018923521041870117,0.014190673828125,0.0003943443298339844,-0.005122661590576172,0.009462356567382812,0.026663780212402344
1250,1744654986.3204374,1744654986.3292897,1744654986.3297627,1744654986.34432,1744654986.3460941,1744654986.3568163,1744654986.3603017,1744654986.3609183,0.00809931755065918,0.00043773651123046875,0.0017566680908203125,0.010293722152709961,0.014207601547241211,0.0006165504455566406,-0.004101991653442383,0.010722160339355469,0.017798185348510742
1251,1744654986.3661377,1744654986.3728273,1744654986.3733006,1744654986.3934748,1744654986.3948605,1744654986.3959565,1744654986.40463,1744654986.405079,0.0146942138671875,0.00046133995056152344,0.007044553756713867,0.02220010757446289,0.009769439697265625,0.0004489421844482422,-0.009122371673583984,0.0010960102081298828,0.03165078163146973
1253,1744654986.4323401,1744654986.4442887,1744654986.445046,1744654986.4761975,1744654986.47783,1744654986.4811733,1744654986.4848154,1744654986.485557,0.012648820877075195,0.0005357265472412109,0.002501249313354492,0.0156857967376709,0.00698542594909668,0.0007417201995849609,-0.00438380241394043,0.003343343734741211,0.02407526969909668
1255,1744654986.5766218,1744654986.583045,1744654986.5835388,1744654986.587373,1744654986.5884764,1744654986.5931072,1744654986.599255,1744654986.5997336,0.008090734481811523,0.0004291534423828125,0.011370658874511719,0.019890546798706055,0.010778665542602539,0.00047850608825683594,-0.0066263675689697266,0.0046308040618896484,0.02749919891357422
1256,1744654986.6698298,1744654986.6744404,1744654986.6751509,1744654986.6807585,1744654986.684266,1744654986.6914036,1744654986.6959903,1744654986.6966228,0.006928682327270508,0.0004756450653076172,0.002344369888305664,0.009748697280883789,0.011724233627319336,0.0006325244903564453,-0.005219221115112305,0.0071375370025634766,0.013076543807983398
